transaction_id,customer_id,amount,payment_method,status,failure_reason,attempt_number,days_since_last_payment
TXN_007600,CUST_01594,28117.45,WALLET,FAILED,AUTHENTICATION_FAILED,1,11
TXN_007601,CUST_04664,14658.95,UPI,SUCCESS,,1,1
TXN_007602,CUST_03421,20310.73,UPI,SUCCESS,,2,42
TXN_007603,CUST_03498,6872.38,NETBANKING,FAILED,BANK_TIMEOUT,1,42
TXN_007604,CUST_01726,4511.18,CARD,SUCCESS,,1,52
TXN_007605,CUST_00543,23786.01,UPI,SUCCESS,,2,55
TXN_007606,CUST_00307,10556.48,NETBANKING,SUCCESS,,2,2
TXN_007607,CUST_03954,21456.31,CARD,FAILED,BANK_TIMEOUT,2,35
TXN_007608,CUST_01795,3099.94,WALLET,SUCCESS,,2,51
TXN_007609,CUST_01357,10812.45,WALLET,SUCCESS,,2,10
TXN_007610,CUST_00936,9417.14,CARD,SUCCESS,,1,16
TXN_007611,CUST_03766,1991.56,NETBANKING,SUCCESS,,1,59
TXN_007612,CUST_03049,5394.69,WALLET,SUCCESS,,2,17
TXN_007613,CUST_02115,4493.4,NETBANKING,FAILED,CARD_EXPIRED,2,32
TXN_007614,CUST_02675,22404.38,UPI,FAILED,CARD_EXPIRED,1,46
TXN_007615,CUST_04832,15229.97,NETBANKING,FAILED,LIMIT_EXCEEDED,1,59
TXN_007616,CUST_04865,11464.54,UPI,SUCCESS,,2,54
TXN_007617,CUST_01854,16706.1,CARD,FAILED,NETWORK_ERROR,2,10
TXN_007618,CUST_03555,6060.01,WALLET,SUCCESS,,2,48
TXN_007619,CUST_02230,2263.48,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2,48
TXN_007620,CUST_04169,22683.65,NETBANKING,SUCCESS,,2,19
TXN_007621,CUST_04087,3051.77,WALLET,FAILED,INSUFFICIENT_FUNDS,1,2
TXN_007622,CUST_00421,7655.74,NETBANKING,FAILED,FRAUD_SUSPECTED,1,24
TXN_007623,CUST_02111,5818.95,CARD,FAILED,INSUFFICIENT_FUNDS,1,17
TXN_007624,CUST_01213,1387.66,UPI,FAILED,BANK_TIMEOUT,2,8
TXN_007625,CUST_01794,9476.65,UPI,FAILED,INSUFFICIENT_FUNDS,1,51
TXN_007626,CUST_03804,23362.4,UPI,SUCCESS,,1,22
TXN_007627,CUST_00808,15264.27,NETBANKING,SUCCESS,,1,22
TXN_007628,CUST_03381,23170.9,WALLET,SUCCESS,,2,1
TXN_007629,CUST_03435,22990.08,NETBANKING,SUCCESS,,2,21
TXN_007630,CUST_02451,9708.19,CARD,SUCCESS,,1,44
TXN_007631,CUST_01987,21984.0,UPI,SUCCESS,,1,3
TXN_007632,CUST_03942,3362.18,CARD,SUCCESS,,2,24
TXN_007633,CUST_02572,2034.12,CARD,SUCCESS,,1,58
TXN_007634,CUST_03569,25419.64,WALLET,SUCCESS,,1,32
TXN_007635,CUST_03541,11476.45,UPI,SUCCESS,,1,57
TXN_007636,CUST_03394,12578.81,WALLET,SUCCESS,,1,53
TXN_007637,CUST_00251,27758.95,NETBANKING,FAILED,AUTHENTICATION_FAILED,2,31
TXN_007638,CUST_03035,27401.85,CARD,SUCCESS,,2,55
TXN_007639,CUST_02524,27432.68,UPI,FAILED,LIMIT_EXCEEDED,2,51
TXN_007640,CUST_03986,8056.13,WALLET,SUCCESS,,1,15
TXN_007641,CUST_03247,16045.86,UPI,FAILED,FRAUD_SUSPECTED,2,34
TXN_007642,CUST_03321,2599.89,WALLET,SUCCESS,,2,53
TXN_007643,CUST_01927,11321.08,NETBANKING,FAILED,BANK_TIMEOUT,1,21
TXN_007644,CUST_01993,6226.11,UPI,SUCCESS,,1,39
TXN_007645,CUST_02754,8557.38,UPI,SUCCESS,,1,4
TXN_007646,CUST_04899,4525.21,NETBANKING,SUCCESS,,1,56
TXN_007647,CUST_04862,15596.59,WALLET,SUCCESS,,2,4
TXN_007648,CUST_00679,2051.28,CARD,SUCCESS,,1,3
TXN_007649,CUST_00673,8034.18,CARD,SUCCESS,,2,32
TXN_007650,CUST_00070,23380.05,UPI,SUCCESS,,2,2
TXN_007651,CUST_04427,17697.54,WALLET,SUCCESS,,2,19
TXN_007652,CUST_04036,29071.27,CARD,SUCCESS,,1,23
TXN_007653,CUST_01245,8840.31,CARD,SUCCESS,,1,9
TXN_007654,CUST_00018,6001.87,WALLET,FAILED,FRAUD_SUSPECTED,1,23
TXN_007655,CUST_01455,21569.46,CARD,SUCCESS,,2,54
TXN_007656,CUST_01094,604.32,NETBANKING,SUCCESS,,1,25
TXN_007657,CUST_03005,17068.98,NETBANKING,SUCCESS,,1,41
TXN_007658,CUST_04686,1320.84,CARD,SUCCESS,,2,44
TXN_007659,CUST_00332,2295.37,UPI,FAILED,BANK_TIMEOUT,1,22
TXN_007660,CUST_02538,4918.99,NETBANKING,FAILED,NETWORK_ERROR,1,27
TXN_007661,CUST_00819,35708.44,CARD,SUCCESS,,2,6
TXN_007662,CUST_04775,11669.41,CARD,FAILED,BANK_TIMEOUT,1,34
TXN_007663,CUST_00324,29960.67,CARD,FAILED,INSUFFICIENT_FUNDS,1,40
TXN_007664,CUST_01575,5101.6,UPI,FAILED,AUTHENTICATION_FAILED,2,53
TXN_007665,CUST_03202,8004.75,WALLET,SUCCESS,,1,31
TXN_007666,CUST_00881,2504.89,NETBANKING,SUCCESS,,2,45
TXN_007667,CUST_04861,18196.56,NETBANKING,SUCCESS,,1,5
TXN_007668,CUST_04310,5316.02,CARD,FAILED,BANK_TIMEOUT,1,49
TXN_007669,CUST_02331,15907.08,UPI,SUCCESS,,1,56
TXN_007670,CUST_00533,11133.69,WALLET,FAILED,BANK_TIMEOUT,2,24
TXN_007671,CUST_04966,17517.55,NETBANKING,SUCCESS,,1,11
TXN_007672,CUST_01290,6941.12,CARD,SUCCESS,,2,48
TXN_007673,CUST_04067,6091.37,UPI,FAILED,AUTHENTICATION_FAILED,2,27
TXN_007674,CUST_02325,13155.99,CARD,FAILED,CARD_EXPIRED,2,14
TXN_007675,CUST_03223,18328.03,NETBANKING,SUCCESS,,1,15
TXN_007676,CUST_01334,8309.82,WALLET,SUCCESS,,1,0
TXN_007677,CUST_03707,6116.15,NETBANKING,SUCCESS,,1,43
TXN_007678,CUST_04169,21926.88,NETBANKING,FAILED,NETWORK_ERROR,1,51
TXN_007679,CUST_02406,3242.68,WALLET,SUCCESS,,2,9
TXN_007680,CUST_03425,15796.7,UPI,SUCCESS,,2,49
TXN_007681,CUST_02534,6335.43,NETBANKING,SUCCESS,,1,1
TXN_007682,CUST_01725,15946.27,UPI,SUCCESS,,2,37
TXN_007683,CUST_03779,34533.54,UPI,SUCCESS,,1,51
TXN_007684,CUST_01272,2055.98,CARD,SUCCESS,,2,37
TXN_007685,CUST_00651,4905.53,CARD,FAILED,CARD_EXPIRED,1,3
TXN_007686,CUST_04815,8103.45,CARD,SUCCESS,,1,11
TXN_007687,CUST_01210,16122.59,CARD,SUCCESS,,2,6
TXN_007688,CUST_03678,7567.49,UPI,SUCCESS,,1,14
TXN_007689,CUST_01224,4794.49,CARD,SUCCESS,,2,4
TXN_007690,CUST_02315,16240.08,NETBANKING,FAILED,BANK_TIMEOUT,2,47
TXN_007691,CUST_02622,28247.44,UPI,SUCCESS,,2,32
TXN_007692,CUST_03946,31032.27,WALLET,FAILED,INSUFFICIENT_FUNDS,1,39
TXN_007693,CUST_03358,12849.52,CARD,SUCCESS,,2,22
TXN_007694,CUST_04523,14926.36,NETBANKING,SUCCESS,,2,50
TXN_007695,CUST_01719,890.13,WALLET,SUCCESS,,1,25
TXN_007696,CUST_00278,16270.94,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1,44
TXN_007697,CUST_01283,4846.42,WALLET,SUCCESS,,2,16
TXN_007698,CUST_01569,19827.47,NETBANKING,SUCCESS,,1,59
TXN_007699,CUST_00542,22299.92,CARD,SUCCESS,,2,21
TXN_007700,CUST_00258,4516.21,NETBANKING,SUCCESS,,2,48
TXN_007701,CUST_03192,19046.9,UPI,SUCCESS,,1,53
TXN_007702,CUST_04077,7262.55,WALLET,SUCCESS,,1,8
TXN_007703,CUST_03257,23305.51,NETBANKING,FAILED,NETWORK_ERROR,1,50
TXN_007704,CUST_03684,2205.5,UPI,SUCCESS,,1,25
TXN_007705,CUST_02679,2850.0,WALLET,SUCCESS,,2,26
TXN_007706,CUST_02579,3704.72,UPI,FAILED,LIMIT_EXCEEDED,2,1
TXN_007707,CUST_00061,12277.03,UPI,SUCCESS,,1,35
TXN_007708,CUST_02053,25554.71,WALLET,SUCCESS,,1,2
TXN_007709,CUST_00764,4934.24,WALLET,SUCCESS,,1,0
TXN_007710,CUST_02741,1526.67,UPI,SUCCESS,,1,31
TXN_007711,CUST_00345,6663.99,UPI,FAILED,CARD_EXPIRED,2,24
TXN_007712,CUST_01967,29230.86,WALLET,SUCCESS,,2,29
TXN_007713,CUST_02277,26987.39,UPI,SUCCESS,,1,21
TXN_007714,CUST_01479,14495.21,WALLET,SUCCESS,,2,6
TXN_007715,CUST_00315,11131.95,CARD,SUCCESS,,2,14
TXN_007716,CUST_02956,25558.78,NETBANKING,FAILED,BANK_TIMEOUT,1,50
TXN_007717,CUST_03056,5240.24,NETBANKING,SUCCESS,,2,17
TXN_007718,CUST_00023,5836.96,CARD,SUCCESS,,2,4
TXN_007719,CUST_03956,1146.25,UPI,SUCCESS,,2,34
TXN_007720,CUST_01730,14834.41,UPI,FAILED,NETWORK_ERROR,2,2
TXN_007721,CUST_02724,11655.71,NETBANKING,SUCCESS,,1,14
TXN_007722,CUST_04349,11868.62,WALLET,SUCCESS,,1,59
TXN_007723,CUST_04332,976.26,UPI,SUCCESS,,2,21
TXN_007724,CUST_03564,8762.32,CARD,SUCCESS,,2,16
TXN_007725,CUST_03727,5813.27,NETBANKING,FAILED,FRAUD_SUSPECTED,1,23
TXN_007726,CUST_04414,26696.63,WALLET,SUCCESS,,2,51
TXN_007727,CUST_00365,14843.85,NETBANKING,SUCCESS,,2,46
TXN_007728,CUST_02725,15588.34,CARD,FAILED,AUTHENTICATION_FAILED,2,49
TXN_007729,CUST_03337,19053.34,CARD,SUCCESS,,2,38
TXN_007730,CUST_03888,26791.89,WALLET,SUCCESS,,2,45
TXN_007731,CUST_03798,4104.01,UPI,SUCCESS,,2,8
TXN_007732,CUST_02582,22729.62,UPI,FAILED,CARD_EXPIRED,2,9
TXN_007733,CUST_03681,6750.0,NETBANKING,FAILED,NETWORK_ERROR,1,0
TXN_007734,CUST_02460,11411.33,CARD,SUCCESS,,2,30
TXN_007735,CUST_01880,2216.9,NETBANKING,SUCCESS,,1,17
TXN_007736,CUST_03235,8194.37,NETBANKING,SUCCESS,,1,6
TXN_007737,CUST_00036,14437.03,UPI,SUCCESS,,2,23
TXN_007738,CUST_00333,8469.95,UPI,FAILED,INSUFFICIENT_FUNDS,1,54
TXN_007739,CUST_03681,5496.09,UPI,FAILED,NETWORK_ERROR,1,54
TXN_007740,CUST_03253,8001.66,CARD,SUCCESS,,2,35
TXN_007741,CUST_03523,9928.1,CARD,SUCCESS,,2,30
TXN_007742,CUST_00624,6593.01,NETBANKING,SUCCESS,,1,36
TXN_007743,CUST_04385,9948.36,WALLET,SUCCESS,,2,52
TXN_007744,CUST_00134,3575.55,NETBANKING,SUCCESS,,1,4
TXN_007745,CUST_04918,16171.98,CARD,SUCCESS,,2,13
TXN_007746,CUST_04069,3590.07,UPI,SUCCESS,,2,29
TXN_007747,CUST_04376,8467.48,NETBANKING,FAILED,LIMIT_EXCEEDED,2,39
TXN_007748,CUST_00950,10064.22,UPI,FAILED,BANK_TIMEOUT,1,37
TXN_007749,CUST_03187,20885.07,NETBANKING,FAILED,LIMIT_EXCEEDED,1,20
TXN_007750,CUST_01452,5233.68,UPI,FAILED,LIMIT_EXCEEDED,2,19
TXN_007751,CUST_00117,3242.84,WALLET,FAILED,BANK_TIMEOUT,1,41
TXN_007752,CUST_00653,14306.17,NETBANKING,SUCCESS,,1,36
TXN_007753,CUST_02012,29789.56,WALLET,SUCCESS,,2,45
TXN_007754,CUST_00170,1102.84,CARD,SUCCESS,,2,0
TXN_007755,CUST_01064,4342.06,NETBANKING,SUCCESS,,1,4
TXN_007756,CUST_01385,17104.87,NETBANKING,SUCCESS,,1,41
TXN_007757,CUST_02107,3445.13,WALLET,SUCCESS,,2,53
TXN_007758,CUST_01326,2655.72,WALLET,SUCCESS,,1,46
TXN_007759,CUST_01672,11947.11,UPI,SUCCESS,,1,56
TXN_007760,CUST_02961,25677.49,CARD,FAILED,INSUFFICIENT_FUNDS,2,56
TXN_007761,CUST_02366,13731.73,NETBANKING,SUCCESS,,1,17
TXN_007762,CUST_04443,37332.96,CARD,SUCCESS,,2,21
TXN_007763,CUST_00625,16205.83,UPI,SUCCESS,,2,12
TXN_007764,CUST_00995,18980.91,CARD,SUCCESS,,1,46
TXN_007765,CUST_01963,5636.77,CARD,SUCCESS,,2,56
TXN_007766,CUST_02213,1064.42,UPI,SUCCESS,,2,57
TXN_007767,CUST_00929,10900.0,WALLET,SUCCESS,,1,50
TXN_007768,CUST_02766,6381.39,CARD,SUCCESS,,1,50
TXN_007769,CUST_04100,12847.23,WALLET,SUCCESS,,2,28
TXN_007770,CUST_04185,10685.73,CARD,SUCCESS,,1,56
TXN_007771,CUST_03943,5439.83,NETBANKING,SUCCESS,,2,53
TXN_007772,CUST_00683,628.95,NETBANKING,SUCCESS,,1,22
TXN_007773,CUST_00754,30949.55,NETBANKING,SUCCESS,,1,50
TXN_007774,CUST_01446,2643.55,WALLET,SUCCESS,,2,54
TXN_007775,CUST_01551,15087.62,NETBANKING,SUCCESS,,1,40
TXN_007776,CUST_00150,12796.04,CARD,SUCCESS,,2,25
TXN_007777,CUST_00520,20179.26,UPI,SUCCESS,,1,16
TXN_007778,CUST_01195,6840.74,NETBANKING,SUCCESS,,2,52
TXN_007779,CUST_01314,23221.5,UPI,SUCCESS,,1,8
TXN_007780,CUST_03922,19914.33,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1,5
TXN_007781,CUST_00245,27988.43,NETBANKING,SUCCESS,,1,23
TXN_007782,CUST_03189,3605.66,WALLET,SUCCESS,,1,42
TXN_007783,CUST_00849,2081.84,WALLET,SUCCESS,,2,35
TXN_007784,CUST_01740,5378.76,UPI,SUCCESS,,2,33
TXN_007785,CUST_01558,19496.36,WALLET,SUCCESS,,1,30
TXN_007786,CUST_04804,12345.93,CARD,SUCCESS,,1,50
TXN_007787,CUST_01858,8999.91,WALLET,SUCCESS,,2,25
TXN_007788,CUST_04567,19161.88,WALLET,SUCCESS,,2,47
TXN_007789,CUST_03173,11540.21,NETBANKING,FAILED,CARD_EXPIRED,2,54
TXN_007790,CUST_03022,32975.72,UPI,FAILED,LIMIT_EXCEEDED,2,20
TXN_007791,CUST_00344,12270.5,CARD,SUCCESS,,2,33
TXN_007792,CUST_03711,22496.65,UPI,FAILED,FRAUD_SUSPECTED,1,22
TXN_007793,CUST_00031,5635.67,NETBANKING,SUCCESS,,2,28
TXN_007794,CUST_00141,19617.28,NETBANKING,FAILED,AUTHENTICATION_FAILED,1,17
TXN_007795,CUST_02775,7471.5,WALLET,SUCCESS,,1,21
TXN_007796,CUST_00061,18558.82,NETBANKING,SUCCESS,,1,32
TXN_007797,CUST_03797,10221.22,CARD,SUCCESS,,1,36
TXN_007798,CUST_01099,6863.51,CARD,FAILED,NETWORK_ERROR,2,33
TXN_007799,CUST_04872,5011.01,CARD,SUCCESS,,2,23
TXN_007800,CUST_04857,12280.8,UPI,SUCCESS,,1,46
TXN_007801,CUST_03879,5901.46,WALLET,SUCCESS,,1,41
TXN_007802,CUST_04535,5367.62,NETBANKING,SUCCESS,,1,54
TXN_007803,CUST_00982,14888.76,CARD,SUCCESS,,1,33
TXN_007804,CUST_02598,8231.48,UPI,SUCCESS,,2,1
TXN_007805,CUST_02557,3571.32,WALLET,SUCCESS,,1,16
TXN_007806,CUST_02404,15082.22,CARD,FAILED,CARD_EXPIRED,1,8
TXN_007807,CUST_00874,34310.32,CARD,SUCCESS,,1,15
TXN_007808,CUST_02460,29693.35,UPI,SUCCESS,,2,23
TXN_007809,CUST_02116,7174.72,WALLET,SUCCESS,,1,12
TXN_007810,CUST_01254,12268.1,NETBANKING,SUCCESS,,2,46
TXN_007811,CUST_02785,7534.6,WALLET,SUCCESS,,2,31
TXN_007812,CUST_00610,5459.14,NETBANKING,SUCCESS,,2,31
TXN_007813,CUST_00616,3239.26,WALLET,FAILED,NETWORK_ERROR,1,45
TXN_007814,CUST_02527,9820.82,NETBANKING,SUCCESS,,1,30
TXN_007815,CUST_03334,8890.18,CARD,SUCCESS,,2,58
TXN_007816,CUST_00215,7974.72,NETBANKING,SUCCESS,,2,45
TXN_007817,CUST_02685,22423.24,UPI,SUCCESS,,1,31
TXN_007818,CUST_00763,2365.04,UPI,SUCCESS,,1,7
TXN_007819,CUST_04301,22501.86,CARD,SUCCESS,,1,43
TXN_007820,CUST_02970,3903.02,CARD,SUCCESS,,1,15
TXN_007821,CUST_00780,21032.57,NETBANKING,FAILED,CARD_EXPIRED,2,26
TXN_007822,CUST_02735,3029.54,NETBANKING,FAILED,LIMIT_EXCEEDED,2,16
TXN_007823,CUST_01014,8578.22,UPI,SUCCESS,,2,53
TXN_007824,CUST_04722,33664.14,UPI,SUCCESS,,1,34
TXN_007825,CUST_04770,1798.12,CARD,SUCCESS,,1,26
TXN_007826,CUST_01897,14904.21,CARD,SUCCESS,,2,5
TXN_007827,CUST_02266,19767.06,NETBANKING,SUCCESS,,1,56
TXN_007828,CUST_04508,25062.83,CARD,SUCCESS,,1,25
TXN_007829,CUST_04497,19897.3,NETBANKING,FAILED,NETWORK_ERROR,2,54
TXN_007830,CUST_04525,15641.7,NETBANKING,SUCCESS,,2,44
TXN_007831,CUST_00823,366.42,WALLET,FAILED,INSUFFICIENT_FUNDS,2,48
TXN_007832,CUST_00334,27938.31,NETBANKING,SUCCESS,,1,15
TXN_007833,CUST_03443,347.8,CARD,SUCCESS,,2,49
TXN_007834,CUST_02731,3415.34,NETBANKING,FAILED,LIMIT_EXCEEDED,1,7
TXN_007835,CUST_00427,14385.1,UPI,FAILED,INSUFFICIENT_FUNDS,2,32
TXN_007836,CUST_00564,13337.37,CARD,FAILED,NETWORK_ERROR,1,43
TXN_007837,CUST_04820,7516.55,CARD,SUCCESS,,1,15
TXN_007838,CUST_00876,18628.7,WALLET,SUCCESS,,2,4
TXN_007839,CUST_00349,4432.23,WALLET,SUCCESS,,1,12
TXN_007840,CUST_02959,9548.58,WALLET,SUCCESS,,1,22
TXN_007841,CUST_04440,8331.16,CARD,SUCCESS,,1,32
TXN_007842,CUST_02166,3176.55,UPI,SUCCESS,,2,45
TXN_007843,CUST_04841,19876.53,UPI,SUCCESS,,2,13
TXN_007844,CUST_00672,14344.78,NETBANKING,SUCCESS,,1,24
TXN_007845,CUST_01380,23480.43,UPI,SUCCESS,,2,48
TXN_007846,CUST_04662,6168.21,CARD,SUCCESS,,2,50
TXN_007847,CUST_00138,18173.07,WALLET,FAILED,INSUFFICIENT_FUNDS,1,58
TXN_007848,CUST_01790,19493.91,UPI,SUCCESS,,1,18
TXN_007849,CUST_01388,3616.99,UPI,SUCCESS,,2,24
TXN_007850,CUST_03342,14268.82,CARD,SUCCESS,,2,55
TXN_007851,CUST_04285,4017.09,NETBANKING,SUCCESS,,2,47
TXN_007852,CUST_04725,13725.81,UPI,SUCCESS,,2,40
TXN_007853,CUST_04036,14263.4,UPI,SUCCESS,,2,9
TXN_007854,CUST_00487,3425.27,WALLET,SUCCESS,,1,58
TXN_007855,CUST_01729,5621.84,WALLET,FAILED,INSUFFICIENT_FUNDS,1,37
TXN_007856,CUST_01577,13589.28,NETBANKING,SUCCESS,,1,6
TXN_007857,CUST_02821,30007.81,UPI,SUCCESS,,1,45
TXN_007858,CUST_03314,6298.47,WALLET,FAILED,BANK_TIMEOUT,1,18
TXN_007859,CUST_04738,7831.98,NETBANKING,SUCCESS,,1,9
TXN_007860,CUST_02207,23111.52,UPI,FAILED,INSUFFICIENT_FUNDS,1,1
TXN_007861,CUST_01022,23421.75,WALLET,SUCCESS,,2,58
TXN_007862,CUST_02089,3433.56,WALLET,SUCCESS,,2,31
TXN_007863,CUST_00012,14809.76,CARD,FAILED,INSUFFICIENT_FUNDS,1,26
TXN_007864,CUST_03323,8885.89,UPI,SUCCESS,,1,55
TXN_007865,CUST_02073,2873.92,UPI,SUCCESS,,1,17
TXN_007866,CUST_04724,11324.81,UPI,SUCCESS,,1,40
TXN_007867,CUST_04754,13527.52,CARD,SUCCESS,,2,25
TXN_007868,CUST_02039,9576.35,UPI,SUCCESS,,2,57
TXN_007869,CUST_00330,11498.13,UPI,SUCCESS,,2,1
TXN_007870,CUST_02048,14446.49,CARD,SUCCESS,,2,38
TXN_007871,CUST_00592,25010.92,WALLET,FAILED,NETWORK_ERROR,1,18
TXN_007872,CUST_01090,17966.49,UPI,SUCCESS,,2,21
TXN_007873,CUST_02266,12060.82,CARD,SUCCESS,,1,28
TXN_007874,CUST_04707,2031.87,CARD,FAILED,BANK_TIMEOUT,2,45
TXN_007875,CUST_01722,3218.57,CARD,SUCCESS,,2,36
TXN_007876,CUST_00113,4571.32,WALLET,FAILED,LIMIT_EXCEEDED,2,25
TXN_007877,CUST_00877,15348.94,NETBANKING,SUCCESS,,2,40
TXN_007878,CUST_01691,12502.65,WALLET,SUCCESS,,1,38
TXN_007879,CUST_01183,10380.52,UPI,SUCCESS,,2,42
TXN_007880,CUST_01010,20234.4,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1,31
TXN_007881,CUST_02664,12667.28,WALLET,SUCCESS,,2,22
TXN_007882,CUST_03103,7319.85,NETBANKING,FAILED,NETWORK_ERROR,2,1
TXN_007883,CUST_03633,8472.22,UPI,SUCCESS,,2,42
TXN_007884,CUST_01196,7778.76,UPI,SUCCESS,,2,3
TXN_007885,CUST_03189,4473.76,NETBANKING,SUCCESS,,2,34
TXN_007886,CUST_01541,8904.73,UPI,SUCCESS,,2,48
TXN_007887,CUST_04014,29367.03,WALLET,SUCCESS,,1,9
TXN_007888,CUST_02244,301.02,WALLET,FAILED,INSUFFICIENT_FUNDS,1,11
TXN_007889,CUST_00401,24244.94,NETBANKING,SUCCESS,,2,46
TXN_007890,CUST_00026,7845.34,WALLET,SUCCESS,,1,59
TXN_007891,CUST_03798,9015.4,UPI,SUCCESS,,2,25
TXN_007892,CUST_00504,13076.61,CARD,SUCCESS,,1,58
TXN_007893,CUST_03759,9993.25,NETBANKING,SUCCESS,,2,52
TXN_007894,CUST_01670,665.95,WALLET,SUCCESS,,2,27
TXN_007895,CUST_00905,5453.68,NETBANKING,SUCCESS,,1,35
TXN_007896,CUST_01153,28279.91,NETBANKING,FAILED,NETWORK_ERROR,2,39
TXN_007897,CUST_02289,9182.46,UPI,FAILED,INSUFFICIENT_FUNDS,1,3
TXN_007898,CUST_03492,28910.11,CARD,FAILED,INSUFFICIENT_FUNDS,1,33
TXN_007899,CUST_03877,14530.64,CARD,SUCCESS,,2,52
TXN_007900,CUST_04805,5890.81,WALLET,FAILED,BANK_TIMEOUT,1,43
TXN_007901,CUST_02850,27061.16,NETBANKING,SUCCESS,,1,47
TXN_007902,CUST_01838,22971.69,WALLET,SUCCESS,,2,49
TXN_007903,CUST_01646,16873.31,NETBANKING,SUCCESS,,1,27
TXN_007904,CUST_03907,22905.93,WALLET,FAILED,LIMIT_EXCEEDED,2,6
TXN_007905,CUST_02209,15895.38,UPI,FAILED,CARD_EXPIRED,2,46
TXN_007906,CUST_03936,1142.26,UPI,SUCCESS,,2,52
TXN_007907,CUST_03590,12417.43,UPI,FAILED,LIMIT_EXCEEDED,1,42
TXN_007908,CUST_00141,25227.05,UPI,FAILED,BANK_TIMEOUT,1,39
TXN_007909,CUST_03981,16427.89,WALLET,SUCCESS,,2,30
TXN_007910,CUST_01794,12918.1,UPI,SUCCESS,,1,45
TXN_007911,CUST_00900,11521.0,NETBANKING,FAILED,BANK_TIMEOUT,2,24
TXN_007912,CUST_03038,2404.04,NETBANKING,SUCCESS,,1,32
TXN_007913,CUST_00810,2528.8,NETBANKING,SUCCESS,,1,6
TXN_007914,CUST_04232,10913.59,NETBANKING,SUCCESS,,2,9
TXN_007915,CUST_03308,10963.92,CARD,FAILED,FRAUD_SUSPECTED,1,20
TXN_007916,CUST_00516,16934.0,CARD,FAILED,NETWORK_ERROR,2,10
TXN_007917,CUST_01977,34816.72,NETBANKING,FAILED,FRAUD_SUSPECTED,1,20
TXN_007918,CUST_02066,20086.19,UPI,SUCCESS,,1,52
TXN_007919,CUST_04555,16127.25,UPI,SUCCESS,,2,35
TXN_007920,CUST_04072,5359.18,CARD,SUCCESS,,2,37
TXN_007921,CUST_01222,34753.22,CARD,SUCCESS,,1,43
TXN_007922,CUST_02682,9059.06,WALLET,SUCCESS,,2,47
TXN_007923,CUST_04653,9985.16,NETBANKING,FAILED,BANK_TIMEOUT,1,47
TXN_007924,CUST_00012,14883.25,WALLET,FAILED,BANK_TIMEOUT,1,20
TXN_007925,CUST_01585,573.87,UPI,SUCCESS,,1,38
TXN_007926,CUST_00889,6837.04,NETBANKING,FAILED,NETWORK_ERROR,1,21
TXN_007927,CUST_03481,14181.3,NETBANKING,SUCCESS,,2,57
TXN_007928,CUST_02228,18618.76,UPI,SUCCESS,,2,11
TXN_007929,CUST_03293,27114.16,NETBANKING,SUCCESS,,1,7
TXN_007930,CUST_00788,14748.6,WALLET,SUCCESS,,2,3
TXN_007931,CUST_03866,28462.08,UPI,FAILED,NETWORK_ERROR,1,50
TXN_007932,CUST_02007,704.58,NETBANKING,FAILED,INSUFFICIENT_FUNDS,1,46
TXN_007933,CUST_00376,21920.95,NETBANKING,SUCCESS,,1,33
TXN_007934,CUST_02924,21307.45,WALLET,SUCCESS,,2,0
TXN_007935,CUST_01976,433.21,NETBANKING,SUCCESS,,1,49
TXN_007936,CUST_04040,18112.59,UPI,SUCCESS,,1,43
TXN_007937,CUST_03530,13941.6,CARD,FAILED,CARD_EXPIRED,2,8
TXN_007938,CUST_00625,11237.18,CARD,SUCCESS,,1,46
TXN_007939,CUST_04630,8638.57,UPI,SUCCESS,,1,22
TXN_007940,CUST_01895,24172.3,WALLET,SUCCESS,,2,55
TXN_007941,CUST_00360,9803.7,UPI,SUCCESS,,1,51
TXN_007942,CUST_03827,13913.53,WALLET,SUCCESS,,2,11
TXN_007943,CUST_04383,10900.5,CARD,SUCCESS,,1,40
TXN_007944,CUST_00841,13137.2,WALLET,SUCCESS,,2,30
TXN_007945,CUST_01112,14482.52,UPI,FAILED,LIMIT_EXCEEDED,2,43
TXN_007946,CUST_01758,15643.68,UPI,SUCCESS,,2,50
TXN_007947,CUST_03039,3807.77,CARD,SUCCESS,,2,34
TXN_007948,CUST_00300,2847.48,NETBANKING,SUCCESS,,1,0
TXN_007949,CUST_00096,21902.5,WALLET,SUCCESS,,1,30
TXN_007950,CUST_00986,15275.43,NETBANKING,SUCCESS,,2,6
TXN_007951,CUST_04823,11450.03,WALLET,SUCCESS,,1,14
TXN_007952,CUST_01713,4731.36,CARD,FAILED,CARD_EXPIRED,1,53
TXN_007953,CUST_02792,25231.64,UPI,SUCCESS,,1,50
TXN_007954,CUST_00974,5034.87,CARD,FAILED,BANK_TIMEOUT,2,57
TXN_007955,CUST_02051,5208.86,UPI,SUCCESS,,2,8
TXN_007956,CUST_00362,1751.52,WALLET,SUCCESS,,1,48
TXN_007957,CUST_02270,16688.38,UPI,FAILED,NETWORK_ERROR,2,3
TXN_007958,CUST_00053,17113.37,WALLET,SUCCESS,,1,41
TXN_007959,CUST_01773,15670.24,WALLET,FAILED,AUTHENTICATION_FAILED,2,41
